id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
9783,2,1/2/2016 12:24,1/2/2016 13:06,2,20.95,-73.77685547,40.64508438,2,N,-74.01080322,40.7048111,1,52,0,0.5,8,0,0.3,60.8
9784,1,1/2/2016 12:24,1/2/2016 12:58,1,17.9,-73.7802124,40.64561844,2,N,-73.98758698,40.72460938,2,52,0,0.5,0,5.54,0.3,58.34
9785,2,1/2/2016 12:24,1/2/2016 13:00,1,16.9,-73.79473114,40.64471817,2,N,-73.96846771,40.75492096,1,52,0,0.5,10.56,0,0.3,63.36
9786,1,1/2/2016 12:25,1/2/2016 13:00,1,17.8,-73.77670288,40.64537811,2,N,-73.98706055,40.74542618,1,52,0,0.5,8,5.54,0.3,66.34
9787,2,1/2/2016 12:25,1/2/2016 14:11,1,69.96,-73.7900238,40.64371109,4,N,-73.76796722,41.10599899,2,289,0,0.5,0,5.54,0.3,295.34
9788,2,1/2/2016 12:25,1/2/2016 13:06,1,17.94,-73.77689362,40.64500046,2,N,-73.94859314,40.77395248,1,52,0,0.5,10.56,0,0.3,63.36
9789,2,1/2/2016 12:25,1/2/2016 12:44,1,8.81,-73.78388977,40.64868164,4,N,-73.65789032,40.65659332,1,36.5,0,0.5,7.46,0,0.3,44.76
9790,1,1/2/2016 12:25,1/2/2016 13:00,1,18.5,-73.78224945,40.64457321,2,N,-73.94700623,40.78406906,1,52,0,0.5,6,5.54,0.3,64.34
9791,2,1/2/2016 12:25,1/2/2016 13:15,1,19.3,-73.78207397,40.64472198,2,N,-74.00545502,40.72776031,2,52,0,0.5,0,0,0.3,52.8
9792,1,1/2/2016 12:26,1/2/2016 12:35,1,4.2,-73.79094696,40.64660263,1,N,-73.79581451,40.67190933,2,14,0,0.5,0,0,0.3,14.8
9793,1,1/2/2016 12:26,1/2/2016 12:47,1,8.7,-73.78180695,40.64453125,1,N,-73.8571701,40.72471619,2,26,0,0.5,0,0,0.3,26.8
9794,1,1/2/2016 12:26,1/2/2016 13:03,1,19,-73.78868103,40.64249802,2,N,-73.99725342,40.75370407,2,52,0,0.5,0,5.54,0.3,58.34
9795,2,1/2/2016 12:26,1/2/2016 13:01,1,18.25,-73.7824173,40.64463806,2,N,-73.97427368,40.73177338,1,52,0,0.5,11.67,5.54,0.3,70.01
9796,1,1/2/2016 12:26,1/2/2016 12:59,2,17.9,-73.77681732,40.64506149,2,N,-73.97538757,40.75734711,2,52,0,0.5,0,5.54,0.3,58.34
9797,1,1/2/2016 12:26,1/2/2016 13:00,1,12.1,-73.78186035,40.64472961,1,N,-73.95888519,40.68300629,1,38,0,0.5,7.75,0,0.3,46.55
9798,2,1/2/2016 12:26,1/2/2016 13:18,1,20.36,-73.79003906,40.64390564,1,N,-73.9849472,40.68664551,2,60.5,0,0.5,0,0,0.3,61.3
9799,2,1/2/2016 12:26,1/2/2016 13:00,1,17.88,-73.77671814,40.64525986,2,N,-73.96977997,40.75291061,1,52,0,0.5,11.67,5.54,0.3,70.01
9800,2,1/2/2016 12:26,1/2/2016 12:56,1,17.18,-73.7822113,40.6446228,2,N,-73.97937012,40.74695206,1,52,0,0.5,11.67,5.54,0.3,70.01
9801,2,1/2/2016 12:26,1/2/2016 12:59,3,17.28,-73.77679443,40.64509201,2,N,-73.97280121,40.74670792,1,52,0,0.5,11.67,5.54,0.3,70.01
9802,2,1/2/2016 12:27,1/2/2016 13:06,1,16.03,-73.78210449,40.64466095,1,N,-73.94049835,40.75202179,1,47,0,0.5,12.5,0,0.3,60.3
9803,2,1/2/2016 12:27,1/2/2016 12:55,2,17.73,-73.78318024,40.64863968,2,N,-73.98413086,40.72018051,1,52,0,0.5,10.56,0,0.3,63.36
9804,2,1/2/2016 12:27,1/2/2016 13:03,1,18.96,-73.77671814,40.64559937,2,N,-73.98985291,40.7293396,1,52,0,0.5,10.56,0,0.3,63.36
9805,1,1/2/2016 12:27,1/2/2016 12:56,1,16.7,-73.77696228,40.64624023,2,Y,-73.97612762,40.74866486,1,52,0,0.5,11.65,5.54,0.3,69.99
9806,1,1/2/2016 12:27,1/2/2016 13:07,2,19,-73.78515625,40.64854813,2,N,-73.98203278,40.77662659,1,52,0,0.5,5,0,0.3,57.8
9807,1,1/2/2016 12:27,1/2/2016 12:49,2,9.6,-73.77659607,40.64522552,1,N,-73.8985672,40.66343307,2,28.5,0,0.5,0,0,0.3,29.3
9808,1,1/2/2016 12:27,1/2/2016 12:46,1,7.7,-73.78211212,40.64464188,1,N,-73.88526917,40.6673584,2,23.5,0,0.5,0,0,0.3,24.3
9809,1,1/2/2016 12:27,1/2/2016 13:07,1,18.5,-73.78170013,40.64743805,2,N,-73.98806,40.72553635,1,52,0,0.5,6,0,0.3,58.8
9810,2,1/2/2016 12:27,1/2/2016 13:06,1,17.49,-73.78507233,40.64850998,2,N,-73.98461914,40.7673912,1,52,0,0.5,7.25,0,0.3,60.05
9811,1,1/2/2016 12:27,1/2/2016 13:03,1,19.4,-73.79047394,40.64377213,2,N,-73.95222473,40.7805748,1,52,0,0.5,7,5.54,0.3,65.34
9812,2,1/2/2016 12:27,1/2/2016 12:56,1,17.9,-73.78218079,40.64462662,2,N,-73.98291016,40.73716736,1,52,0,0.5,11.67,5.54,0.3,70.01
9813,1,1/2/2016 12:28,1/2/2016 13:15,3,18.4,-73.77671814,40.64536285,2,N,-73.98756409,40.75964355,2,52,0,0.5,0,0,0.3,52.8
9814,2,1/2/2016 12:28,1/2/2016 12:45,1,8.99,-73.78179932,40.64469528,1,N,-73.8897171,40.62928009,2,26.5,0,0.5,0,0,0.3,27.3
9815,2,1/2/2016 12:28,1/2/2016 13:14,1,19.13,-73.7834549,40.64862061,2,N,-74.00804901,40.72198105,1,52,0,0.5,5,0,0.3,57.8
9816,2,1/2/2016 12:28,1/2/2016 13:00,1,11.34,-73.7818222,40.64474106,1,N,-73.95381165,40.67430115,1,35,0,0.5,7.16,0,0.3,42.96
9817,2,1/2/2016 12:28,1/2/2016 13:07,1,17.19,-73.77676392,40.64549637,2,N,-73.98982239,40.74655533,1,52,0,0.5,11.67,5.54,0.3,70.01
9818,1,1/2/2016 12:28,1/2/2016 13:05,1,20.4,-73.79064178,40.6441803,2,N,-74.00787354,40.71182251,2,52,0,0.5,0,0,0.3,52.8
9819,1,1/2/2016 12:28,1/2/2016 13:00,1,17.8,-73.78348541,40.64865494,2,N,-73.99308014,40.74753952,1,52,0,0.5,11.65,5.54,0.3,69.99
9820,1,1/2/2016 12:29,1/2/2016 13:05,1,12.3,-73.78200531,40.64461136,1,N,-73.96258545,40.69010544,2,38,0,0.5,0,0,0.3,38.8
9821,2,1/2/2016 12:29,1/2/2016 12:44,1,6.73,-73.7900238,40.64384842,1,N,-73.7859726,40.70344162,2,20.5,0,0.5,0,0,0.3,21.3
9822,1,1/2/2016 12:29,1/2/2016 13:00,1,18.3,-73.7803421,40.64533997,2,N,-73.99105072,40.71960068,1,52,0,0.5,5,0,0.3,57.8
9823,1,1/2/2016 12:29,1/2/2016 13:12,1,20.5,-73.78213501,40.6445961,1,N,-74.02423859,40.62054443,1,59.5,0,0.5,10,0,0.3,70.3
9824,2,1/2/2016 12:29,1/2/2016 13:02,1,18.16,-73.78530121,40.6485405,2,N,-74.00016022,40.72860336,1,52,0,0.5,7,5.54,0.3,65.34
9825,2,1/2/2016 12:29,1/2/2016 12:58,1,18.78,-73.78184509,40.64471436,2,N,-73.94856262,40.78211594,1,52,0,0.5,14.58,5.54,0.3,72.92
9826,1,1/2/2016 12:29,1/2/2016 13:01,3,16.8,-73.78887939,40.64302444,2,N,-73.97354126,40.75030518,2,52,0,0.5,0,5.54,0.3,58.34
9827,2,1/2/2016 12:30,1/2/2016 13:07,1,12.52,-73.78352356,40.64871597,1,N,-73.96750641,40.68686676,1,40,0,0.5,8.16,0,0.3,48.96
